#{"t_start": 1788147485.3717294, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
45.771696,416,35.391912,2,0.0,10,3,1,170.8,210.0,3,0,0,0
-35.63117,122,35.669705,1,0.0,1,0,0,112.0,8.0,1,0,0,0
-9.861527,485,36.648891,1,0.0,10,1,0,112.0,115.0,2,0,0,0
-37.839351,127,36.924882,1,0.0,1,0,0,112.0,8.0,1,0,0,0
-23.237761,96,37.116895,1,0.0,0,1,0,112.0,35.0,1,0,0,0
80.451643,356,37.903282,2,0.0,13,4,1,101.92,359.0,3,0,0,0
228.135064,556,39.188273,4,0.0,20,8,3,162.48000000000005,665.0,5,0,0,2
40.518145,267,39.726308,2,0.0,6,3,1,172.48000000000002,178.0,2,0,0,0
56.532426,348,40.538522,2,0.0,1,4,1,115.36000000000001,173.0,2,1,0,0
26.578751,153,40.828883,2,0.0,1,2,1,101.36000000000001,103.0,2,0,0,0
-21.873126,153,41.128406,1,0.0,1,1,0,112.0,43.0,1,0,0,0
-20.519141,127,41.371228,1,0.0,2,1,0,112.0,51.0,1,0,0,0
-22.202692,136,41.639188,1,0.0,1,1,0,112.0,43.0,1,0,0,0
-23.451481,273,42.222739,1,0.0,0,1,0,112.0,35.0,1,0,0,0
732.386561,1281,45.303983,8,0.0,100,23,7,101.248,2170.0,9,1,0,4
-13.141305,232,45.802132,1,0.0,7,1,0,112.0,91.0,2,0,0,0
-19.754622,242,46.367867,1,0.0,3,1,0,112.0,59.0,2,0,0,0
-22.494262,115,46.623386,1,0.0,0,1,0,112.0,35.0,1,0,0,0
35.515033,316,47.363598,2,0.0,2,3,1,171.36,146.0,2,0,0,0
68.905581,377,48.124013,2,0.0,9,4,1,101.92,237.0,3,0,0,0
33.13163,276,48.675566,2,0.0,6,2,1,100.80000000000001,143.0,2,0,0,2
73.137258,718,52.869392,2,0.0,24,3,1,101.36000000000001,322.0,3,0,0,0
46.795821,341,53.691919,2,0.0,6,3,1,109.928,178.0,2,1,0,1
-34.240916,144,54.04721,1,0.0,1,0,0,112.0,8.0,1,0,0,0
-32.431847,133,54.380588,1,0.0,2,0,0,112.0,16.0,1,0,0,0
-34.986523,133,54.69115,1,0.0,2,0,0,112.0,16.0,1,0,0,0
202.520653,676,56.289008,4,0.0,22,6,3,131.20000000000002,611.0,5,1,0,1
43.210109,539,57.56189,2,0.0,20,2,1,179.368,255.0,3,1,0,0
-31.016342,179,57.975931,1,0.0,4,0,0,112.0,32.0,1,0,0,0
86.956733,943,60.230195,2,0.0,45,3,1,214.48000000000002,490.0,4,0,0,0
-22.786052,133,60.499493,1,0.0,0,1,0,112.0,35.0,1,0,0,0
146.679129,743,62.236097,3,0.0,37,5,2,207.52,521.0,4,0,2,1
-22.67077,118,62.506391,1,0.0,0,1,0,112.0,35.0,1,0,0,0
-33.965134,137,62.797693,1,0.0,3,0,0,112.0,24.0,1,0,0,0
60.836844,409,63.740762,2,0.0,14,3,1,101.92,242.0,3,0,0,0
-3.624574,566,64.913193,1,0.0,11,1,0,112.0,123.0,2,0,0,0
-34.191376,177,65.285077,1,0.0,2,0,0,112.0,16.0,1,0,0,0
272.931159,853,67.113316,4,0.0,47,8,3,207.10400000000004,1061.0,6,0,0,3
76.141057,538,68.367972,2,0.0,26,3,1,101.92,338.0,3,0,0,1
-20.142999,105,68.58358,1,0.0,1,1,0,112.0,43.0,1,0,0,0
8.672287,686,70.017934,1,0.0,19,1,0,112.0,187.0,3,0,0,0
-9.991827,361,70.753806,1,0.0,9,1,0,112.0,107.0,2,0,0,0
-21.760232,166,71.080039,1,0.0,1,1,0,112.0,43.0,1,0,0,0
120.924938,410,71.895599,3,0.0,12,5,2,113.53600000000002,321.0,3,0,0,0
-36.487135,159,72.225257,1,0.0,1,0,0,112.0,8.0,1,0,0,0
140.868822,477,73.15755,3,0.0,21,5,2,103.9392,393.0,4,0,0,1
-18.603456,147,73.483592,1,0.0,2,1,0,112.0,51.0,1,0,0,0
-1.489275,380,74.258505,1,0.0,16,1,0,112.0,163.0,2,0,0,0
