#{"t_start": 1787918234.8558278, "env_id": "None"}
r,l,t,phase,player_health
10.333991,529,241.655803,2,0.0
20.229752,1041,243.259119,2,0.0
-21.499048,554,244.179485,1,0.0
20.71722,820,245.507058,2,0.0
13.767573,745,246.695191,2,0.0
-15.177556,599,247.71119,1,0.0
23.209268,1093,249.775304,2,0.0
17.66512,480,250.622739,2,0.0
36.4635,1113,252.540414,2,0.0
14.237093,1021,254.322834,2,0.0
-16.560544,428,255.077331,1,0.0
26.406888,739,260.881655,2,0.0
17.739151,726,262.251125,2,0.0
28.04447,1133,263.964596,2,0.0
21.899059,877,265.297478,2,0.0
26.552084,706,266.366928,2,0.0
41.871621,1137,268.067283,2,0.0
11.152653,809,269.415551,2,0.0
-13.758351,392,270.018403,1,0.0
8.611792,545,270.73777,2,0.0
12.5775,829,272.083016,2,0.0
-16.100199,610,273.246439,1,0.0
20.375995,479,274.061584,2,0.0
32.425106,1348,275.953845,2,0.0
-13.201454,1384,278.240084,1,0.0
22.682076,631,279.167908,2,0.0
12.988755,1007,280.633476,2,0.0
-21.612535,721,281.761376,1,0.0
19.40779,1617,284.764544,2,0.0
24.381725,1081,286.712853,2,0.0
14.729579,956,288.236293,2,0.0
17.493463,1036,289.664338,2,0.0
36.490471,1676,292.302221,2,0.0
42.657797,1390,294.304449,2,0.0
21.299883,728,295.359554,2,0.0
83.294895,1468,297.387067,3,0.0
34.067192,686,298.348802,2,0.0
34.837019,1499,300.536866,2,0.0
31.429894,1613,302.866733,2,0.0
26.304151,1318,304.724958,2,0.0
21.976406,841,305.983143,2,0.0
12.940705,461,306.80674,2,0.0
85.889112,1562,309.319249,3,0.0
75.711995,1725,312.135038,3,0.0
7.198578,441,312.715083,2,0.0
20.411438,621,313.536579,2,0.0
14.335992,717,314.710692,2,0.0
30.724086,1000,316.207042,2,0.0
-16.921715,688,317.203351,1,0.0
9.159899,1493,319.413381,2,0.0
41.55092,1229,321.596609,2,0.0
36.023566,1103,323.647505,2,0.0
4.780961,888,325.649683,2,0.0
14.883019,746,327.870649,2,0.0
31.909757,1079,331.360317,2,0.0
32.640746,1067,333.701238,2,0.0
20.393593,1169,335.639649,2,0.0
18.738743,748,336.979108,2,0.0
20.03751,726,338.19667,2,0.0
40.048167,1018,339.880171,2,0.0
16.593995,1031,341.833381,2,0.0
32.688417,843,347.444927,2,0.0
8.43007,633,348.471735,2,0.0
26.289812,1050,350.114376,2,0.0
29.572684,1032,351.63124,2,0.0
73.551323,1118,353.693496,3,0.0
31.486263,708,354.749802,2,0.0
59.064409,923,356.513462,3,0.0
5.34643,430,357.254141,2,0.0
13.31142,1087,359.062666,2,0.0
9.386621,596,360.138061,2,0.0
32.779308,953,361.64251,2,0.0
21.208745,1086,363.236369,2,0.0
41.873171,1045,365.137161,2,0.0
27.919301,995,366.653606,2,0.0
62.590318,1105,368.422098,3,0.0
47.198634,1247,370.473268,2,0.0
28.825293,727,371.803868,2,0.0
8.073615,832,373.311917,2,0.0
22.190224,595,374.258856,2,0.0
15.863351,801,375.445795,2,0.0
13.402907,601,376.384319,2,0.0
40.320579,1448,378.865818,2,0.0
13.437406,739,380.17326,2,0.0
14.326348,948,381.841396,2,0.0
80.075577,1205,384.167466,3,0.0
36.995335,776,385.567737,2,0.0
28.013945,660,386.662908,2,0.0
24.204479,1456,389.252341,2,0.0
-8.46932,499,389.994751,1,0.0
48.166903,1402,392.409891,2,0.0
33.489035,852,393.79223,2,0.0
69.73174,912,394.999031,3,0.0
57.298869,1000,396.720744,3,0.0
65.008719,1079,398.446789,3,0.0
44.454589,985,399.916903,2,0.0
13.551435,1074,401.725092,2,0.0
36.389101,1198,403.69907,2,0.0
26.522941,869,404.939317,2,0.0
33.373194,964,406.364828,2,0.0
71.873113,1379,408.624171,3,0.0
71.195942,1047,410.233594,3,0.0
36.258767,663,411.244942,2,0.0
83.720181,1410,413.451986,3,0.0
38.086804,938,415.000672,2,0.0
74.098569,1243,416.966794,3,0.0
18.13076,779,418.399835,2,0.0
23.186741,1035,420.386093,2,0.0
14.80097,825,421.952055,2,0.0
32.665929,783,423.405086,2,0.0
63.347132,874,424.835901,3,0.0
83.149859,1619,427.385275,3,0.0
25.982755,836,428.709406,2,0.0
66.833109,892,435.369018,3,0.0
12.810685,721,436.588597,2,0.0
23.224273,842,438.032218,2,0.0
16.704749,561,438.874535,2,0.0
31.481752,1050,440.36127,2,0.0
33.997958,948,441.716056,2,0.0
66.753954,1131,443.503192,3,0.0
73.983866,1251,445.304151,3,0.0
11.323346,687,446.327472,2,0.0
35.63804,970,447.748319,2,0.0
14.810176,815,449.048621,2,0.0
11.142764,1150,451.306218,2,0.0
7.638487,332,451.868701,2,0.0
38.305322,928,453.58936,2,0.0
35.325492,1257,456.043623,2,0.0
27.9904,1500,458.473589,2,0.0
24.181545,1102,460.265603,2,0.0
22.675242,1016,462.030722,2,0.0
40.401012,971,463.562025,2,0.0
24.449589,650,464.55604,2,0.0
65.402423,1134,466.479513,3,0.0
19.659218,404,467.084181,2,0.0
36.384167,903,468.611105,2,0.0
30.258208,1026,470.264976,2,0.0
27.813538,538,471.183362,2,0.0
28.487059,1360,473.599115,2,0.0
33.723027,1045,475.477345,2,0.0
28.775805,1080,477.273689,2,0.0
61.929786,916,478.889028,3,0.0
34.720827,828,480.422147,2,0.0
70.760804,1264,482.3899,3,0.0
30.30905,820,483.487517,2,0.0
21.781412,681,484.470729,2,0.0
34.848674,1152,486.410826,2,0.0
21.772361,780,487.726705,2,0.0
23.268286,634,488.861336,2,0.0
-15.165122,375,489.476999,1,0.0
-20.72507,1051,491.09547,1,0.0
28.434602,868,492.45049,2,0.0
26.936613,925,494.122353,2,0.0
41.959469,786,495.309602,2,0.0
39.41811,1153,497.063286,2,0.0
59.71296,779,498.237159,3,0.0
25.068177,1024,499.753312,2,0.0
16.856737,600,500.518183,2,0.0
25.879495,833,501.755512,2,0.0
34.126052,915,503.167146,2,0.0
83.629338,1365,505.193642,3,0.0
68.197433,1134,506.992373,3,0.0
12.131191,654,508.035818,2,0.0
50.696265,1068,509.825324,2,0.0
19.764642,1172,511.546323,2,0.0
79.773667,1454,513.893583,3,0.0
66.763482,1102,515.567496,3,0.0
34.608068,989,522.811838,2,0.0
40.408681,1195,524.745794,2,0.0
6.697072,654,525.779196,2,0.0
18.365066,827,527.10794,2,0.0
67.561029,1112,528.871985,3,0.0
32.027333,1022,530.487802,2,0.0
33.425311,1216,532.290213,2,0.0
57.531699,774,533.448026,3,0.0
27.827521,696,534.506976,2,0.0
36.069131,1372,536.948893,2,0.0
61.863229,1031,538.648905,3,0.0
48.221995,1190,540.424137,2,0.0
43.999181,885,541.819342,2,0.0
66.835173,1493,543.910842,3,0.0
24.831663,1346,546.063822,2,0.0
6.678001,741,547.201964,2,0.0
38.619506,1055,548.811563,2,0.0
63.258281,1170,550.807697,3,0.0
76.200094,1481,553.221473,3,0.0
38.211968,996,554.815997,2,0.0
20.315284,643,555.90187,2,0.0
33.794456,1102,557.592576,2,0.0
-23.418222,1585,560.178391,1,0.0
26.403527,778,561.413169,2,0.0
7.755317,757,562.989839,2,0.0
-18.916872,1249,565.159999,1,0.0
40.602058,775,566.272007,2,0.0
69.861179,1214,568.249839,3,0.0
38.890245,953,569.594923,2,0.0
65.814361,1211,571.473528,3,0.0
31.874885,730,572.557932,2,0.0
28.317065,830,573.802193,2,0.0
61.331344,974,575.201466,3,0.0
65.839203,935,576.475388,3,0.0
35.346195,1098,578.031395,2,0.0
24.389137,935,579.381063,2,0.0
75.2607,1215,581.204341,3,0.0
39.371814,829,582.364273,2,0.0
30.071574,810,583.486778,2,0.0
34.352543,804,584.540967,2,0.0
80.184754,1023,585.943081,3,0.0
20.44712,841,587.166511,2,0.0
76.418718,1356,589.253604,3,0.0
64.74582,963,590.893456,3,0.0
95.914485,1800,594.337598,3,30.0
22.637598,1147,595.981445,2,0.0
35.642788,968,597.316728,2,0.0
35.066723,958,598.796556,2,0.0
61.136968,1019,604.267338,3,0.0
26.673912,660,605.490168,2,0.0
34.598608,875,606.917683,2,0.0
13.183224,604,607.883116,2,0.0
16.946778,813,609.262964,2,0.0
63.639128,937,610.734779,3,0.0
36.65598,1210,612.75147,2,0.0
67.627295,962,614.30194,3,0.0
36.298006,812,615.446271,2,0.0
24.12623,888,616.819303,2,0.0
21.672893,690,618.013257,2,0.0
30.450926,594,619.001966,2,0.0
38.318498,1065,620.826459,2,0.0
70.482537,943,622.364481,3,0.0
71.887308,1150,624.405091,3,0.0
75.701845,1029,626.100826,3,0.0
35.516404,799,627.302052,2,0.0
72.927842,1212,629.110442,3,0.0
13.213749,676,630.195731,2,0.0
29.509303,1140,632.061996,2,0.0
38.425105,788,633.314056,2,0.0
65.037783,951,634.869707,3,0.0
70.579324,1349,637.086436,3,0.0
65.377346,969,638.672462,3,0.0
66.068008,1194,640.727321,3,0.0
43.550505,1081,642.343058,2,0.0
40.967831,731,643.338334,2,0.0
8.77638,666,644.380736,2,0.0
10.021451,979,645.783957,2,0.0
42.962487,814,646.926072,2,0.0
40.391488,1076,648.685287,2,0.0
71.629906,1304,650.678406,3,0.0
49.974641,1115,652.358063,2,0.0
64.526345,1103,654.032123,3,0.0
29.101038,678,654.99913,2,0.0
24.918298,620,655.893011,2,0.0
26.882096,852,657.186516,2,0.0
35.948919,847,658.419014,2,0.0
75.401861,1267,660.291152,3,0.0
34.522404,1147,662.072627,2,0.0
37.070502,951,663.513742,2,0.0
48.207606,1215,665.524919,2,0.0
70.500913,1362,667.994567,3,0.0
71.404421,1070,669.637294,3,0.0
68.107283,991,671.092301,3,0.0
37.490605,1215,672.827829,2,0.0
63.944142,973,674.15338,3,0.0
27.96336,676,675.183298,2,0.0
72.568047,1284,677.066149,3,0.0
23.40774,1137,678.560962,2,0.0
71.195686,1001,680.030951,3,0.0
27.637096,894,681.550888,2,0.0
64.290804,1044,687.037346,3,0.0
95.630878,1342,688.952774,3,0.0
33.659558,948,690.199528,2,0.0
37.324204,905,691.370164,2,0.0
15.173291,1073,692.903644,2,0.0
37.758818,960,694.262784,2,0.0
70.662177,879,695.526517,3,0.0
67.018663,1083,697.228628,3,0.0
5.879685,675,698.258325,2,0.0
62.311286,1019,699.834716,3,0.0
25.023166,703,700.879636,2,0.0
73.606672,1216,702.58059,3,0.0
36.060127,1213,704.256772,2,0.0
71.773268,1307,705.937893,3,0.0
31.935202,1304,707.725298,2,0.0
35.90806,1571,709.823081,2,0.0
22.899889,754,710.797293,2,0.0
34.463609,1042,712.36495,2,0.0
101.918075,1452,714.626313,3,0.0
66.418618,1042,716.018674,3,0.0
41.353453,865,717.12576,2,0.0
5.606464,816,718.265911,2,0.0
31.040151,617,719.130088,2,0.0
68.295073,1126,720.76844,3,0.0
66.485479,1365,722.774961,3,0.0
31.584486,1026,724.279425,2,0.0
10.065874,554,724.998077,2,0.0
36.30913,889,726.235768,2,0.0
20.475839,677,727.179677,2,0.0
38.70124,1338,729.10376,2,0.0
31.272307,1218,730.926935,2,0.0
22.105861,570,731.868227,2,0.0
54.475566,1586,734.31785,3,0.0
78.952509,1258,736.171174,3,0.0
33.309427,763,737.525747,2,0.0
49.815688,1245,739.566382,2,0.0
-15.70773,1194,741.333426,1,0.0
38.333725,1002,742.832834,2,0.0
27.243684,1194,744.748558,2,0.0
21.750844,1504,747.099821,2,0.0
25.535287,637,748.016806,2,0.0
9.479062,361,748.675657,2,0.0
9.060731,641,749.750682,2,0.0
67.111139,991,751.318238,3,0.0
31.309269,679,752.347701,2,0.0
86.547784,1029,754.102392,3,0.0
28.86289,1484,756.493764,2,0.0
30.199165,939,757.928796,2,0.0
65.341904,823,759.230931,3,0.0
28.427369,791,765.450256,2,0.0
85.818578,1463,767.968497,3,0.0
90.130733,1303,770.06387,3,0.0
59.779214,897,771.264292,3,0.0
83.781225,1346,773.471955,3,0.0
62.297815,1066,775.125939,3,0.0
64.596204,1283,777.024409,3,0.0
93.706249,1282,778.79298,3,0.0
-19.676703,1091,780.310884,1,0.0
13.928079,836,781.432317,2,0.0
81.995698,1314,784.211528,3,0.0
41.463636,1000,785.446202,2,0.0
23.998896,736,786.498155,2,0.0
37.218522,1166,788.355608,2,0.0
74.262395,920,789.695266,3,0.0
32.49459,803,790.958999,2,0.0
34.642356,786,792.326895,2,0.0
39.243459,1111,794.267629,2,0.0
65.19416,976,795.747905,3,0.0
15.317926,636,796.649913,2,0.0
39.380797,639,797.675598,2,0.0
42.793213,882,799.129623,2,0.0
63.293902,1150,801.175277,3,0.0
23.719115,673,802.591292,2,0.0
24.942567,1357,804.812796,2,0.0
77.11881,1197,806.784286,3,0.0
46.43513,1048,808.501723,2,0.0
34.841009,723,809.822733,2,0.0
29.592111,844,811.20213,2,0.0
59.477232,735,812.463597,3,0.0
57.769206,1772,815.430851,3,0.0
59.039758,936,816.879957,3,0.0
60.207084,952,818.434007,3,0.0
27.276334,915,819.73221,2,0.0
57.549023,1155,821.462846,3,0.0
40.622574,901,822.760766,2,0.0
69.075494,1176,824.490798,3,0.0
37.667881,906,825.767351,2,0.0
67.148303,996,827.263992,3,0.0
23.5881,542,828.020792,2,0.0
74.806438,1164,829.685966,3,0.0
27.265487,809,830.903398,2,0.0
87.863342,1681,833.674794,3,0.0
29.946428,809,834.72937,2,0.0
20.826844,548,835.522999,2,0.0
16.763818,636,836.460272,2,0.0
81.266962,1330,838.52562,3,0.0
36.085939,810,839.762653,2,0.0
62.467741,917,841.254358,3,0.0
66.509435,1032,843.005095,3,0.0
