comparison,variant,run_seed,episode,seed,epsilon,episode_reward,extrinsic_reward,intrinsic_reward,learning_reward,steps,status,victory,death,death_cause,truncated,unique_states,unique_positions,visited_positions,q_table_states
intrinsic,baseline,111,64,174,0.9375675675675675,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,29,29,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:8|3:9|4:2,327
intrinsic,baseline,111,65,175,0.9365765765765766,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,56,44,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:0|1:2|1:4|1:5|1:7|2:0|2:2|2:3|2:4|2:5|2:7|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:5|4:6|4:7|5:6|5:7|5:9|6:7|6:8|6:9|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,327
intrinsic,baseline,111,66,176,0.9355855855855856,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,62,56,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:1|6:2|6:8|6:9|7:2|7:6|7:7|7:9|8:7|8:8|8:9|9:7,327
intrinsic,baseline,111,67,177,0.9345945945945946,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,25,23,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|8:0,327
intrinsic,baseline,111,68,178,0.9336036036036036,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,59,58,0:0|0:1|0:2|0:4|0:5|0:6|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:2|6:4|6:7|6:8|6:9|7:0|7:3|7:4|7:7|7:8|8:0|8:4|9:0|9:1|9:2|9:3|9:4,327
intrinsic,baseline,111,69,179,0.9326126126126126,3.0,3.0,0.0,3.0,258,victory,1,0,,0,73,51,0:0|0:8|0:9|1:0|1:8|1:9|2:0|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,335
intrinsic,baseline,111,70,180,0.9316216216216217,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,40,32,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|8:0|8:4|8:5|9:2|9:3|9:4|9:5,335
intrinsic,baseline,111,71,181,0.9306306306306307,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,47,34,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|8:0|9:0|9:1,335
intrinsic,baseline,111,72,182,0.9296396396396397,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,54,43,0:0|0:1|0:2|1:2|1:5|2:2|2:3|2:4|2:5|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:3|9:4|9:5|9:7|9:8|9:9,339
intrinsic,baseline,111,73,183,0.9286486486486487,3.0,3.0,0.0,3.0,249,victory,1,0,,0,42,42,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:2|3:5|4:2|5:0|5:1|5:2|6:0|6:1|7:0|7:5|7:6|7:7|7:8|7:9|8:0|8:5|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:7|9:8|9:9,339
intrinsic,baseline,111,74,184,0.9276576576576576,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,52,40,0:0|0:1|0:4|0:5|1:0|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:5|4:6|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,339
intrinsic,baseline,111,75,185,0.9266666666666666,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,29,29,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:4|5:5|6:4,339
intrinsic,baseline,111,76,186,0.9256756756756757,3.0,3.0,0.0,3.0,224,victory,1,0,,0,50,42,0:0|0:1|0:2|0:4|0:5|0:6|0:7|1:2|1:4|1:7|2:2|2:3|2:4|2:7|2:8|2:9|3:0|3:1|3:2|3:8|3:9|4:2|4:3|4:4|4:9|5:0|5:1|5:2|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:7|7:8|7:9|8:8|8:9|9:9,339
intrinsic,baseline,111,77,187,0.9246846846846847,3.0,3.0,0.0,3.0,176,victory,1,0,,0,56,45,0:0|0:1|0:2|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:9|6:0|6:1|6:4|6:7|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:9,339
intrinsic,baseline,111,78,188,0.9236936936936937,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,47,42,0:0|0:1|0:2|0:6|0:7|0:8|0:9|1:0|1:2|1:7|1:8|1:9|2:0|2:2|2:3|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|7:0|8:0,339
intrinsic,baseline,111,79,189,0.9227027027027027,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,67,49,0:0|0:1|0:2|0:6|0:7|0:8|1:2|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:6|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,342
intrinsic,baseline,111,80,190,0.9217117117117117,3.0,3.0,0.0,3.0,251,victory,1,0,,0,56,48,0:0|0:1|0:2|1:0|1:2|2:2|2:3|2:5|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|5:0|5:2|5:4|5:5|5:6|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:7|9:8|9:9,342
intrinsic,baseline,111,81,191,0.9207207207207208,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,55,48,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:5|3:7|3:8|4:4|4:5|4:6|4:7|5:4|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:7|8:8|8:9|9:7|9:8|9:9,342
intrinsic,baseline,111,82,192,0.9197297297297298,3.0,3.0,0.0,3.0,120,victory,1,0,,0,40,35,0:0|0:1|0:2|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:8|8:9|9:0|9:1|9:2|9:3|9:9,342
intrinsic,baseline,111,83,193,0.9187387387387388,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,35,32,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5|9:0|9:1|9:3|9:4|9:5,342
intrinsic,baseline,111,84,194,0.9177477477477477,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,69,55,0:0|0:1|0:2|0:7|0:8|0:9|1:0|1:2|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|8:5,342
intrinsic,baseline,111,85,195,0.9167567567567567,3.0,3.0,0.0,3.0,156,victory,1,0,,0,45,40,0:0|0:1|1:0|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:8|5:9|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:9|8:4|8:5|8:7|8:9|9:9,342
intrinsic,baseline,111,86,196,0.9157657657657657,3.0,3.0,0.0,3.0,276,victory,1,0,,0,43,39,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|5:7|5:8|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:9,342
intrinsic,baseline,111,87,197,0.9147747747747748,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,61,46,0:0|0:1|0:2|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:0|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:0|3:5|3:7|3:8|3:9|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:7|6:8|6:9|7:7|7:8|7:9|8:9|9:8|9:9,342
intrinsic,baseline,111,88,198,0.9137837837837838,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,39,33,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:0|8:4|8:5,342
intrinsic,baseline,111,89,199,0.9127927927927928,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,58,45,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|4:6|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:1|6:2|6:7|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:0|8:4|8:5|8:7|9:0|9:1|9:2|9:3|9:4|9:5,342
intrinsic,baseline,111,90,200,0.9118018018018018,3.0,3.0,0.0,3.0,216,victory,1,0,,0,48,41,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|5:8|6:0|6:1|6:2|6:4|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:7|8:8|9:8|9:9,342
intrinsic,baseline,111,91,201,0.9108108108108108,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,60,50,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:5|5:7|5:8|5:9|6:0|6:1|6:2|7:0|7:2|7:3|7:4|8:0|8:4|8:5|9:0|9:1|9:2|9:3|9:4|9:5,342
intrinsic,baseline,111,92,202,0.9098198198198199,3.0,3.0,0.0,3.0,265,victory,1,0,,0,46,38,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|3:5|3:7|3:8|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|6:1|6:2|6:4|6:8|6:9|7:9|8:9|9:9,342
intrinsic,baseline,111,93,203,0.9088288288288289,3.0,3.0,0.0,3.0,233,victory,1,0,,0,52,41,0:0|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|8:9|9:0|9:4|9:5|9:7|9:8|9:9,342
intrinsic,baseline,111,94,204,0.9078378378378378,3.0,3.0,0.0,3.0,202,victory,1,0,,0,44,40,0:0|0:1|0:2|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:7|7:9|8:0|8:9|9:0|9:1|9:2|9:3|9:9,342
intrinsic,baseline,111,95,205,0.9068468468468468,3.0,3.0,0.0,3.0,108,victory,1,0,,0,38,35,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|6:8|7:2|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:9|9:9,342
intrinsic,baseline,111,96,206,0.9058558558558558,3.0,3.0,0.0,3.0,144,victory,1,0,,0,40,33,0:0|0:1|1:0|2:0|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|9:8|9:9,342
intrinsic,baseline,111,97,207,0.9048648648648648,3.0,3.0,0.0,3.0,222,victory,1,0,,0,57,45,0:0|1:0|2:0|3:0|3:1|3:2|3:9|4:2|4:3|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:7|9:8|9:9,344
intrinsic,baseline,111,98,208,0.9038738738738739,3.0,3.0,0.0,3.0,300,victory,1,0,,0,63,56,0:0|0:1|0:2|1:2|2:2|2:3|2:4|2:5|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:5|9:8|9:9,351
intrinsic,baseline,111,99,209,0.9028828828828829,3.0,3.0,0.0,3.0,283,victory,1,0,,0,61,47,0:0|0:1|0:2|1:0|1:2|1:4|1:5|2:2|2:3|2:4|2:5|3:2|3:5|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|9:0|9:1|9:2|9:3|9:4|9:5|9:7|9:8|9:9,351
intrinsic,baseline,111,100,210,0.9018918918918919,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,60,52,0:0|0:1|0:2|0:5|0:6|0:7|0:8|1:0|1:2|1:5|1:8|1:9|2:0|2:2|2:5|2:7|2:8|2:9|3:0|3:1|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:9|6:0|6:1|6:2|6:7|7:2|7:3|7:4|7:5|8:4|8:5|9:4|9:5,351
intrinsic,baseline,111,101,211,0.9009009009009009,3.0,3.0,0.0,3.0,248,victory,1,0,,0,72,57,0:0|0:1|0:2|0:5|0:6|0:7|0:8|1:0|1:2|1:4|1:5|1:7|1:8|2:0|2:2|2:3|2:4|2:5|2:7|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|6:0|6:4|6:7|7:3|7:4|7:5|7:7|7:8|7:9|8:4|8:5|8:7|8:8|9:2|9:3|9:4|9:5|9:7|9:8|9:9,351
intrinsic,baseline,111,102,212,0.8999099099099099,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,38,38,0:0|0:1|0:2|0:4|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|2:0|2:2|2:3|2:4|2:5|2:7|3:0|3:1|3:2|3:5|3:7|4:2|4:3|4:4|4:5|4:6|4:7|5:2|5:4|5:5|5:6|5:7|6:7,351
intrinsic,baseline,111,103,213,0.898918918918919,3.0,3.0,0.0,3.0,134,victory,1,0,,0,38,34,0:0|1:0|2:0|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:8|5:9|6:0|6:1|6:2|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:8|9:4|9:5|9:7|9:8|9:9,351
intrinsic,baseline,111,104,214,0.897927927927928,3.0,3.0,0.0,3.0,191,victory,1,0,,0,56,45,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|2:5|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:8|7:0|7:2|7:8|7:9|8:0|8:7|8:8|8:9|9:0|9:7|9:8|9:9,351
intrinsic,baseline,111,105,215,0.8969369369369369,3.0,3.0,0.0,3.0,157,victory,1,0,,0,46,41,0:0|0:1|0:2|1:0|1:2|1:9|2:0|2:2|2:3|2:4|2:8|2:9|3:0|3:1|3:2|3:8|3:9|4:2|4:3|4:4|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:9|7:2|7:3|7:4|7:9|8:9|9:9,351
intrinsic,baseline,111,106,216,0.8959459459459459,3.0,3.0,0.0,3.0,212,victory,1,0,,0,50,49,0:0|0:1|0:2|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|2:8|2:9|3:0|3:1|3:2|3:5|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:4|5:5|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:9|8:4|8:9|9:9,351
intrinsic,baseline,111,107,217,0.8949549549549549,3.0,3.0,0.0,3.0,204,victory,1,0,,0,56,47,0:0|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|4:6|4:7|5:0|5:1|5:2|5:4|5:5|5:8|5:9|6:0|6:1|6:2|6:4|6:8|6:9|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:3|9:4|9:5|9:7|9:8|9:9,351
intrinsic,baseline,111,108,218,0.8939639639639639,0.0,0.0,0.0,0.0,300,truncated,0,0,,1,52,52,0:0|0:1|0:2|0:6|0:7|0:8|0:9|1:0|1:2|1:7|1:8|1:9|2:2|2:4|2:5|2:7|2:8|2:9|3:2|3:5|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|8:4|8:5|9:3|9:4|9:5,351
intrinsic,baseline,111,109,219,0.892972972972973,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,75,44,0:0|0:1|0:2|0:5|0:6|0:7|0:8|0:9|1:0|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|2:9|3:5|3:7|3:8|3:9|4:4|4:5|4:6|4:9|5:4|5:5|5:6|5:7|5:8|5:9|6:4|6:7|6:8|6:9|7:8|7:9|8:8|8:9,357
intrinsic,baseline,111,110,220,0.891981981981982,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,83,52,0:0|0:1|0:2|0:7|0:8|0:9|1:2|1:7|1:8|1:9|2:2|2:7|2:8|2:9|3:2|3:7|3:8|3:9|4:2|4:5|4:6|4:7|4:9|5:2|5:6|5:7|5:8|5:9|6:2|6:4|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:3|9:4|9:5|9:7|9:8|9:9,357
intrinsic,baseline,111,111,221,0.890990990990991,3.0,3.0,0.0,3.0,192,victory,1,0,,0,40,36,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:7|8:8|8:9|9:0|9:1|9:7|9:8|9:9,357
intrinsic,baseline,111,112,222,0.89,3.0,3.0,0.0,3.0,220,victory,1,0,,0,49,39,0:0|0:1|0:2|1:0|1:2|2:0|2:2|2:3|3:0|3:1|3:2|4:2|4:3|4:4|4:5|5:0|5:1|5:2|5:4|5:5|5:6|6:0|6:1|6:2|6:4|6:7|6:8|7:2|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:9|9:5|9:9,357
intrinsic,baseline,111,113,223,0.889009009009009,3.0,3.0,0.0,3.0,249,victory,1,0,,0,50,43,0:0|0:1|0:2|1:0|1:2|1:4|2:0|2:2|2:3|2:4|3:0|3:1|3:2|4:2|4:3|4:4|5:0|5:1|5:2|5:4|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|8:8|8:9|9:4|9:5|9:8|9:9,358
intrinsic,baseline,111,114,224,0.888018018018018,3.0,3.0,0.0,3.0,276,victory,1,0,,0,61,49,0:0|0:1|0:2|0:4|0:5|0:6|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:4|5:8|5:9|6:0|6:1|6:2|6:4|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:5|8:7|9:4|9:5|9:7|9:8|9:9,358
intrinsic,baseline,111,115,225,0.8870270270270271,3.0,3.0,0.0,3.0,83,victory,1,0,,0,33,30,0:0|0:1|0:2|1:2|2:2|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:9|8:4|8:7|8:8|8:9|9:4|9:7|9:8|9:9,358
intrinsic,baseline,111,116,226,0.886036036036036,3.0,3.0,0.0,3.0,213,victory,1,0,,0,39,35,0:0|0:1|0:2|1:0|1:2|2:2|3:2|4:2|4:7|5:0|5:1|5:2|5:4|5:7|6:0|6:1|6:2|6:4|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:7|8:8|8:9|9:9,358
intrinsic,baseline,111,117,227,0.885045045045045,1.0,1.0,0.0,1.0,300,truncated,0,0,,1,42,38,0:0|0:1|0:2|0:4|0:5|1:0|1:2|1:4|1:5|2:0|2:2|2:3|2:4|2:5|3:0|3:1|3:2|3:5|4:2|4:3|4:4|4:5|5:0|5:1|5:2|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|8:4|8:5|9:3|9:4,358
intrinsic,baseline,111,118,228,0.884054054054054,3.0,3.0,0.0,3.0,116,victory,1,0,,0,36,32,0:0|0:1|0:2|1:2|2:2|3:2|4:2|5:0|5:1|5:2|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|9:2|9:3|9:4|9:5|9:7|9:8|9:9,358
intrinsic,baseline,111,119,229,0.883063063063063,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,74,55,0:0|0:1|0:2|0:5|0:6|0:7|0:8|0:9|1:2|1:4|1:5|1:7|1:8|1:9|2:2|2:3|2:4|2:5|2:7|2:8|3:5|3:7|3:8|3:9|4:4|4:5|4:6|4:7|5:4|5:5|5:6|5:7|5:8|6:7|6:8|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:4|8:5|8:7|8:8|8:9|9:2|9:3|9:4|9:5|9:7|9:8|9:9,363
intrinsic,baseline,111,120,230,0.882072072072072,3.0,3.0,0.0,3.0,103,victory,1,0,,0,37,33,0:0|1:0|1:2|2:0|2:2|3:0|3:1|3:2|4:2|4:9|5:0|5:1|5:2|5:8|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:5|8:9|9:9,363
intrinsic,baseline,111,121,231,0.8810810810810811,3.0,3.0,0.0,3.0,136,victory,1,0,,0,43,38,0:0|1:0|2:0|3:0|3:1|3:2|4:2|4:4|4:5|5:0|5:1|5:2|5:4|5:5|6:0|6:1|6:2|6:4|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:9|8:0|8:4|8:7|8:9|9:0|9:1|9:2|9:3|9:4|9:7|9:8|9:9,363
intrinsic,baseline,111,122,232,0.8800900900900901,3.0,3.0,0.0,3.0,156,victory,1,0,,0,48,41,0:0|0:1|0:2|1:0|1:2|2:2|3:1|3:2|4:2|4:3|5:0|5:1|5:2|6:0|6:1|6:2|6:4|6:7|6:8|7:0|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:0|8:4|8:7|8:8|8:9|9:0|9:1|9:2|9:3|9:4|9:7|9:8|9:9,363
intrinsic,baseline,111,123,233,0.8790990990990991,2.0,2.0,0.0,2.0,300,truncated,0,0,,1,54,45,0:0|0:1|0:2|1:0|1:2|1:8|1:9|2:2|2:3|2:7|2:8|2:9|3:0|3:1|3:2|3:7|3:8|3:9|4:2|4:3|4:4|4:5|4:6|4:7|4:9|5:0|5:1|5:2|5:6|5:7|5:8|5:9|6:0|6:1|6:2|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9,370
intrinsic,baseline,111,124,234,0.8781081081081081,3.0,3.0,0.0,3.0,136,victory,1,0,,0,36,29,0:0|0:1|1:0|2:0|2:2|3:0|3:1|3:2|4:2|5:0|5:1|5:2|5:9|6:0|6:1|6:2|6:7|6:8|6:9|7:2|7:3|7:4|7:5|7:6|7:7|7:8|7:9|8:9|9:9,370
