#{"t_start": 1788408764.8568842, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,active_boss_defenders,active_enemy_missiles,drone_level
-149.65217,1032,238.873992,3,0.0,9,4,2,103.54820000000001,255.0,3,1,2,1,4,1
-42.386057,483,239.77499,2,0.0,5,2,1,114.44999999999997,131.0,2,0,0,0,0,0
-124.219644,1424,242.352985,3,0.0,20,4,2,176.862,332.0,3,0,2,0,0,2
-41.896473,772,243.732982,3,0.0,9,4,2,162.7864,255.0,3,0,0,0,0,1
-93.440759,225,244.182441,6,0.0,0,0,0,112.75999999999999,0.0,1,0,2,0,0,0
-34.465551,391,244.85344,2,0.0,4,2,1,107.92949999999998,124.0,2,1,0,0,0,0
-74.459989,158,245.116439,1,0.0,0,1,0,112.0,34.0,1,0,0,0,0,0
-122.34477,383,245.860439,3,0.0,0,0,0,107.5872,0.0,1,0,2,0,0,0
-84.983019,660,247.045444,2,0.0,3,3,1,128.45,151.0,2,0,0,0,0,0
-56.062881,827,248.475432,3,0.0,5,4,2,146.2804,227.0,3,0,2,0,0,0
-86.427625,228,248.862432,1,0.0,0,1,0,112.0,34.0,1,0,0,0,0,0
-33.066706,1362,251.292423,3,0.0,20,4,2,109.5136,332.0,3,0,2,0,0,1
-29.137875,600,252.320425,3,0.0,0,4,2,115.6848,192.0,3,0,2,0,0,0
-84.695051,317,252.827425,1,0.0,2,1,0,112.0,48.0,1,0,0,0,0,0
-57.144038,452,253.606423,2,0.0,2,3,1,106.24599999999998,144.0,2,0,0,0,0,0
-29.181783,789,255.001421,3,0.0,9,4,2,103.6112,255.0,3,1,2,1,2,1
-71.143003,1189,257.358412,3,0.0,18,4,2,119.71679999999999,318.0,3,0,2,0,0,1
-94.946797,1190,259.567412,3,0.0,10,4,2,117.6112,262.0,3,0,0,0,0,0
-128.998267,1515,262.590783,3,0.0,4,4,2,122.07719999999999,220.0,3,0,2,0,0,0
-45.283839,1323,274.006157,3,0.0,21,4,2,105.2268,339.0,3,1,3,0,0,0
-120.801247,383,274.733152,3,0.0,0,0,0,107.5872,0.0,1,0,2,0,0,0
-142.958497,764,276.138153,2,0.0,2,2,1,113.46999999999998,110.0,2,1,0,0,0,0
-155.625346,468,277.063151,3,0.0,1,0,0,113.7584,7.0,1,0,2,0,0,0
-144.436706,491,278.038146,3,0.0,0,0,0,119.6608,0.0,1,0,2,0,0,0
-56.995275,535,278.991147,2,0.0,6,2,1,102.87899999999999,138.0,2,1,0,0,0,1
-34.98807,365,279.611146,2,0.0,1,2,1,124.35849999999999,103.0,2,1,0,0,0,1
-154.269989,391,280.537141,3,0.0,0,0,0,101.6848,0.0,1,0,2,0,0,0
119.579328,1587,283.690138,5,0.0,35,9,4,155.68,893.0,5,0,0,0,0,2
-68.529683,183,284.009138,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-175.058891,509,285.047001,6,0.0,0,0,0,118.43999999999998,0.0,1,0,0,0,0,0
-89.318126,542,286.056999,2,0.0,3,2,1,157.43,117.0,2,1,0,0,0,0
-121.833825,257,286.560998,6,0.0,0,0,0,121.14000000000001,0.0,1,0,2,0,0,0
-122.208388,257,287.067997,6,0.0,0,0,0,121.14000000000001,0.0,1,0,2,0,0,0
-113.125523,1311,289.534992,3,0.0,18,4,2,123.5136,318.0,3,1,2,0,0,1
-24.073023,322,290.130988,2,0.0,2,2,1,100.93999999999998,110.0,2,1,0,0,0,1
-121.05104,497,291.293986,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-76.670546,97,291.478988,6,0.0,0,0,0,118.43999999999998,0.0,1,0,0,0,0,0
-118.989548,510,292.486466,3,0.0,0,0,0,107.5872,0.0,1,0,0,0,0,0
-118.862007,861,294.109462,2,0.0,10,3,1,150.90949999999998,200.0,3,1,0,0,0,1
-82.730774,778,295.558458,2,0.0,13,2,1,170.45000000000002,187.0,2,0,0,0,0,1
-79.84795,258,295.992459,1,0.0,1,1,0,112.0,41.0,1,0,0,0,0,0
-64.022976,398,296.681458,2,0.0,1,2,1,113.95999999999998,103.0,2,1,0,0,0,0
-24.497512,1069,298.627152,3,0.0,10,4,2,101.8304,262.0,3,0,0,0,0,1
-89.235772,665,299.834152,2,0.0,3,2,1,171.43,117.0,2,1,0,0,0,0
-165.176078,781,301.441146,3,0.0,1,0,0,101.6848,7.0,1,0,3,0,0,0
-138.178581,366,302.173145,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-105.414423,310,302.786146,6,0.0,0,0,0,112.75999999999999,0.0,1,0,0,0,0,0
-226.728742,983,304.74614,2,0.0,2,2,1,114.44999999999997,110.0,2,1,0,0,0,0
-125.025055,491,305.726141,3,0.0,1,0,0,101.6848,7.0,1,0,2,0,0,0
199.287921,1599,308.872136,6,0.0,26,12,5,192.74640000000002,960.0,5,1,2,1,2,1
-159.518582,1099,310.963422,1,0.0,11,1,0,100.79999999999998,111.0,2,0,0,0,0,0
-95.577087,300,311.564877,6,0.0,0,0,0,107.08,0.0,1,0,0,0,0,0
-133.304702,490,312.524879,3,0.0,0,0,0,101.6848,0.0,1,0,2,0,0,0
-82.181317,386,313.215878,1,0.0,4,1,0,112.0,62.0,2,0,0,0,0,0
-50.65905,1012,315.117874,3,0.0,11,4,2,103.6112,269.0,3,1,3,0,0,1
