#{"t_start": 1788193894.8604448, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
475.085397,868,624.541415,6,0.0,61,16,5,124.52000000000001,1086.0,5,0,0,1
461.091993,742,626.499701,6,0.0,41,16,5,118.36000000000001,966.0,5,0,3,1
362.234584,1197,629.972848,4,63.949439999999996,116,9,3,36.050560000000004,1162.0,5,0,0,2
-23.882571,192,630.51386,3,0.0,5,0,0,114.59840000000003,30.0,1,0,3,0
358.022209,1026,633.349447,6,0.0,70,11,3,221.824,946.0,5,0,2,0
479.440651,788,635.421739,6,0.0,50,16,5,128.664,1020.0,5,0,0,2
389.098386,752,637.503772,6,0.0,63,11,3,130.568,1054.0,5,0,0,0
509.125078,1237,640.950115,6,0.0,102,16,5,190.9584,1332.0,5,0,2,3
83.699885,418,642.155673,4,0.0,18,3,1,122.88640000000004,350.0,3,0,0,0
1057.358064,1728,647.045806,10,0.0,135,29,9,199.64799999999997,2568.0,7,0,0,0
106.126189,453,648.42127,4,0.0,34,3,1,198.01600000000005,446.0,3,0,0,0
413.527725,933,650.987736,5,0.0,71,15,4,119.07839999999999,1094.0,5,0,0,1
651.738236,1022,653.86641,7,0.0,78,21,6,145.264,1565.0,6,0,0,1
380.178746,745,655.934857,5,0.0,42,14,4,167.972,965.0,5,0,0,2
73.932237,337,656.880863,4,0.0,13,2,1,157.13600000000002,290.0,3,1,0,0
964.035336,1244,660.285753,10,0.0,97,29,9,320.8548,2265.0,7,0,0,1
541.959635,1080,663.256395,7,0.0,96,15,4,230.07600000000008,1449.0,6,0,0,0
35.142354,361,664.353718,4,0.0,15,1,1,218.10880000000006,347.0,3,0,0,1
254.062764,629,666.11124,4,0.0,40,8,3,125.44000000000003,676.0,4,0,0,0
405.911111,1159,685.805362,6,0.0,86,11,3,162.5216,1117.0,5,0,2,1
665.347687,1503,690.21404,8,0.0,131,18,5,260.53440000000006,1921.0,6,0,0,2
348.780426,795,692.3605,6,0.0,49,11,3,204.712,820.0,4,0,2,0
227.428789,1179,695.884754,4,52.27999999999998,112,3,1,62.720000000000006,914.0,5,0,0,0
90.029439,541,697.428378,4,0.0,21,2,1,164.19200000000004,338.0,3,0,0,0
74.043668,326,698.309666,4,0.0,13,2,1,148.51200000000003,290.0,3,0,0,0
387.985014,717,700.182516,5,0.0,38,15,4,125.43999999999997,896.0,5,0,0,3
1684.774653,2043,705.721403,14,0.0,220,46,13,224.7,3881.0,9,0,0,2
353.574861,904,708.173887,5,0.0,52,12,4,187.93599999999998,890.0,4,1,0,2
469.871367,755,710.125852,6,0.0,51,16,5,130.12,1026.0,5,0,2,2
211.296284,980,712.967951,4,0.0,84,4,1,125.44000000000003,851.0,4,0,0,0
67.313892,352,714.453005,4,0.0,16,2,1,151.78240000000002,308.0,3,0,0,0
71.885724,325,715.612905,4,0.0,13,2,1,120.42240000000002,290.0,3,0,0,0
116.902238,377,716.665893,4,0.0,16,5,1,120.42240000000002,398.0,3,0,0,0
415.885573,1330,720.308822,6,0.0,89,11,3,227.81920000000005,1135.0,5,1,2,1
-38.774964,138,720.671288,3,0.0,3,0,0,102.18880000000001,18.0,1,0,2,0
222.94686,573,722.112272,4,0.0,23,7,3,124.32000000000002,544.0,4,0,0,0
62.233207,355,723.082824,4,0.0,16,2,1,206.21440000000007,308.0,3,0,0,0
1195.591269,2026,728.3512,12,0.0,195,33,9,302.37280000000004,2973.0,8,0,3,3
92.2061,433,729.511569,4,0.0,21,3,1,198.01600000000005,368.0,3,0,0,0
313.39621,1039,732.312188,4,0.0,88,10,3,166.34240000000005,1024.0,5,0,0,1
417.24047,812,734.349196,5,0.0,59,15,4,191.52000000000004,1097.0,5,0,0,1
-0.537373,215,734.90325,3,0.0,6,0,0,108.86400000000002,36.0,1,0,0,0
76.207487,347,735.821388,4,0.0,15,2,1,182.33600000000004,302.0,3,0,0,0
895.335591,1544,739.693612,9,0.0,116,27,8,331.76800000000003,2017.0,7,0,3,3
71.690188,460,741.0339,4,0.0,27,2,1,203.75040000000007,374.0,3,0,0,0
626.805261,2071,746.55988,6,36.071999999999974,140,16,5,168.92800000000005,1560.0,6,0,3,1
454.758415,1065,749.30484,5,0.0,91,15,4,127.11999999999999,1289.0,5,0,0,2
336.170298,776,751.298473,6,0.0,57,11,3,206.952,943.0,5,0,3,0
84.166597,560,752.873845,4,0.0,38,2,1,206.21440000000007,440.0,3,0,0,0
119.114699,597,770.872517,4,0.0,44,3,1,149.31840000000003,506.0,3,0,0,0
144.861502,639,772.530175,4,0.0,48,4,1,120.42240000000002,560.0,4,0,0,0
50.224326,356,773.534536,4,0.0,14,1,1,188.07040000000006,266.0,3,0,0,0
480.104239,735,775.399166,6,0.0,49,16,5,131.04,1014.0,5,0,2,3
-10.275935,241,776.041526,3,0.0,7,0,0,114.59840000000003,42.0,1,0,3,0
102.13457,470,777.385225,4,0.0,27,2,1,125.44000000000003,449.0,3,0,0,0
73.456878,376,778.419235,4,0.0,13,3,1,188.07040000000006,320.0,3,1,0,0
62.849015,407,779.507701,4,0.0,19,2,1,188.07040000000006,326.0,3,0,0,0
1365.89789,2381,786.003052,12,0.0,284,33,9,441.81200000000007,3657.0,9,0,2,3
238.865503,685,787.797275,4,0.0,38,7,3,138.88000000000002,634.0,4,0,0,0
1007.507477,2307,793.908848,9,0.0,240,27,8,295.672,2761.0,8,0,3,1
135.704008,627,795.621465,4,0.0,45,3,1,146.04800000000003,587.0,4,0,0,0
60.88937,417,796.78128,4,0.0,17,1,1,200.48000000000005,284.0,3,0,0,0
346.849375,856,798.947152,6,0.0,54,11,3,130.12,850.0,4,0,0,1
66.216877,398,800.014569,4,0.0,22,2,1,188.07040000000006,344.0,3,0,0,0
2627.427037,3689,809.869473,19,0.0,472,58,16,412.66239999999993,6304.0,11,1,0,5
320.232278,928,812.261821,6,0.0,65,11,3,292.4304,916.0,5,0,2,1
93.8981,547,813.914142,4,0.0,30,3,1,209.48480000000006,497.0,3,0,0,1
300.641176,607,815.44446,4,0.0,41,10,3,139.44000000000003,892.0,4,0,0,1
70.83994,396,816.505715,4,0.0,9,2,1,137.76000000000002,266.0,3,0,0,0
480.504501,845,818.664478,6,0.0,54,16,5,126.19999999999999,1044.0,5,0,0,2
441.963636,1343,822.158791,6,0.0,96,11,3,264.32,1177.0,5,1,2,1
-39.230236,246,822.798353,3,0.0,7,0,0,113.6576,42.0,1,0,2,0
110.8932,466,823.952711,4,0.0,22,4,1,117.95840000000003,404.0,3,0,0,0
909.83651,1390,827.344635,9,0.0,115,27,8,205.24799999999996,2011.0,7,0,3,2
407.717469,915,829.739565,6,0.0,85,11,3,162.512,1111.0,5,0,2,1
86.490299,351,830.656651,4,0.0,16,2,1,164.19200000000004,383.0,3,0,0,1
820.185763,1731,835.086698,8,0.0,137,24,7,250.6372000000001,2106.0,7,1,0,3
399.502615,935,858.417305,5,0.0,77,13,4,190.96000000000004,1070.0,5,0,0,3
342.210127,672,860.082028,6,0.0,40,11,3,194.3424,841.0,4,0,0,1
-40.462948,123,860.385795,3,0.0,3,0,0,102.18880000000001,18.0,1,0,2,0
83.776826,452,861.588894,4,0.0,18,2,1,130.36800000000002,320.0,3,0,0,0
71.382165,462,862.882912,4,0.0,27,2,1,221.89440000000008,374.0,3,1,0,0
86.743851,542,864.435164,4,0.0,38,2,1,188.07040000000003,440.0,3,0,0,0
117.835645,446,865.557415,4,0.0,25,3,1,109.76000000000002,392.0,3,0,0,0
326.777891,679,867.24899,6,0.0,45,11,3,119.144,796.0,4,0,3,0
31.661642,346,868.149552,4,0.0,11,1,1,193.80480000000006,248.0,3,1,0,0
60.19392,331,868.991931,4,0.0,9,1,1,127.90400000000004,236.0,3,0,0,0
85.074586,497,870.357713,4,0.0,22,3,1,206.21440000000004,374.0,3,0,0,0
791.659948,1488,874.07094,9,0.0,118,22,6,317.1472,1985.0,7,1,2,1
85.842922,387,875.090595,4,0.0,16,2,1,130.36800000000002,308.0,3,1,0,0
436.572641,1136,878.068432,5,0.0,102,13,4,179.984,1295.0,5,0,0,2
349.809608,742,879.937387,6,0.0,50,11,3,180.0064,826.0,4,0,2,1
1566.073043,2071,885.273807,14,0.0,202,45,13,389.6719999999999,3593.0,9,0,0,2
1169.477929,2415,891.62529,11,0.0,255,29,8,370.38400000000007,3266.0,8,0,0,4
523.085857,1335,895.02505,6,0.0,100,16,5,211.20800000000003,1395.0,6,0,3,1
757.741083,1374,898.508688,9,0.0,109,22,6,272.6832,1856.0,6,1,3,0
603.677081,1768,903.014548,6,0.0,131,16,5,198.24,1506.0,6,0,2,1
95.811721,416,904.117183,4,0.0,21,3,1,130.36800000000002,368.0,3,0,0,0
470.282016,1049,906.886893,7,0.0,81,13,4,310.8880000000001,1299.0,5,0,0,0
119.7679,363,907.786222,4,0.0,18,4,1,114.68800000000003,380.0,3,0,0,0
