#{"t_start": 1788160743.705759, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,drone_level
223.18982,338,904.002859,4,0.0,16,8,3,134.06400000000002,633.0,4,1,0,0
848.928779,1334,912.750384,9,0.0,111,27,8,354.928,2333.0,8,0,2,2
115.833169,286,914.454208,3,0.0,9,5,2,108.86400000000002,297.0,3,0,2,1
133.676195,478,917.475815,3,0.0,17,5,2,123.51520000000002,361.0,3,1,0,2
232.470345,488,920.579697,4,0.0,26,8,3,188.96800000000005,713.0,4,0,0,1
835.030497,1118,927.465115,9,0.0,81,27,8,194.15599999999998,2183.0,8,0,2,3
461.324107,848,932.735983,6,0.0,53,16,5,161.472,1259.0,6,0,2,2
468.027737,701,937.019193,6,0.0,42,16,5,242.99200000000002,1171.0,6,0,0,0
125.149411,328,939.011789,3,0.0,14,5,2,108.86400000000002,337.0,3,0,0,0
838.116813,1032,945.477527,9,0.0,75,27,8,199.552,2135.0,8,0,3,5
157.913642,556,949.009491,3,0.0,26,5,2,117.12000000000002,613.0,4,0,0,1
133.967307,396,951.440183,3,0.0,15,5,2,107.23200000000001,345.0,3,0,2,1
145.827275,460,954.274174,3,0.0,21,5,2,112.97600000000003,393.0,3,0,2,1
131.208761,327,956.261423,3,0.0,13,5,2,131.12000000000003,329.0,3,0,2,1
131.556373,553,959.860864,3,0.0,23,5,2,131.68,409.0,3,0,2,0
134.626676,250,982.241102,3,0.0,8,5,2,117.4,379.0,3,0,2,0
54.868759,247,983.81322,2,0.0,10,3,1,147.056,300.0,3,0,0,0
462.988834,671,987.978487,6,0.0,47,16,5,271.904,1211.0,6,0,2,1
841.380742,1017,994.366955,9,0.0,74,27,8,209.65279999999996,2217.0,8,0,0,3
469.058919,739,999.010176,6,0.0,47,16,5,177.584,1211.0,6,0,0,2
124.62444,302,1000.830574,3,0.0,11,5,2,114.06400000000002,313.0,3,0,3,1
123.141991,312,1002.645994,3,0.0,12,5,2,117.12,321.0,3,0,0,1
416.520402,991,1009.061916,5,0.0,64,15,4,228.33600000000007,1287.0,6,1,0,1
127.043091,257,1010.572447,3,0.0,7,5,2,104.72000000000003,281.0,3,0,0,0
142.201738,426,1013.241951,3,0.0,20,5,2,103.08800000000002,385.0,3,0,2,1
139.647482,572,1017.000944,3,0.0,21,5,2,111.11520000000002,393.0,3,1,2,0
108.569246,231,1018.406274,3,0.0,6,5,2,123.95200000000003,273.0,3,0,0,0
469.299614,672,1022.552668,6,0.0,44,16,5,235.448,1277.0,6,0,3,0
145.282191,445,1025.353116,3,0.0,20,5,2,108.86400000000002,385.0,3,0,2,1
1147.130687,1426,1034.497714,11,0.0,115,37,10,213.272,3005.0,9,0,0,3
152.129276,722,1039.563535,3,0.0,24,5,2,117.21120000000002,507.0,4,1,0,1
125.653591,380,1041.946347,3,0.0,17,5,2,117.40000000000002,361.0,3,0,2,0
125.30504,449,1044.782842,3,0.0,19,5,2,130.816,377.0,3,0,2,0
127.934153,447,1047.644271,3,0.0,19,5,2,107.23200000000001,377.0,3,0,2,0
124.305734,397,1050.206657,3,0.0,13,5,2,130.64000000000001,419.0,3,0,2,0
118.06662,339,1052.281508,3,0.0,15,5,2,111.55200000000002,345.0,3,0,2,0
137.485877,375,1054.626797,3,0.0,14,5,2,115.48800000000001,337.0,3,0,0,1
137.824658,376,1056.894931,3,0.0,16,5,2,109.39200000000002,353.0,3,0,2,0
458.768033,528,1060.132655,6,0.0,31,16,5,146.944,1173.0,6,0,0,2
141.406457,317,1062.166603,3,0.0,12,5,2,127.84800000000003,411.0,3,0,2,1
