#{"t_start": 1788242176.2486546, "env_id": "None"}
r,l,t,phase,player_health,episode_enemies_destroyed,episode_spawners_destroyed,episode_phases_advanced,episode_damage_taken,episode_xp_earned,episode_max_level,active_minibosses,active_boss_hazards,active_boss_defenders,active_enemy_missiles,drone_level
-11.152389,273,98.638444,3,0.0,9,0,0,101.85040000000001,63.0,2,0,0,0,0,0
477.794191,925,100.663347,6,0.0,64,16,5,132.692,1362.0,6,0,2,0,0,0
-23.955885,160,101.038607,3,0.0,4,0,0,108.22440000000002,28.0,1,0,0,1,0,0
92.227742,494,102.206882,4,0.0,21,3,1,124.71080000000003,422.0,4,0,0,0,0,1
-21.494355,203,102.695706,3,0.0,5,0,0,114.59840000000001,35.0,1,0,0,0,0,0
-9.010211,354,103.574814,3,0.0,10,0,0,101.85040000000001,70.0,2,0,2,1,0,0
7.058927,297,104.286984,3,0.0,9,0,0,158.73640000000003,63.0,2,1,2,0,0,0
-9.530214,259,104.915533,3,0.0,6,0,0,110.6312,42.0,1,0,0,1,0,0
496.802179,1060,108.115001,6,0.0,71,16,5,177.51620000000003,1326.0,6,0,0,1,0,2
-53.917482,149,108.784808,3,0.0,4,0,0,107.92320000000001,28.0,1,0,0,0,0,0
239.147229,631,111.440004,4,0.0,29,7,3,126.89599999999999,755.0,5,0,0,0,0,0
-2.382165,207,112.332478,3,0.0,6,0,0,105.23520000000002,42.0,1,0,0,1,1,0
-11.178022,310,113.424228,3,0.0,9,0,0,110.96960000000001,63.0,2,0,0,2,0,0
71.814276,622,115.407973,4,0.0,18,2,1,205.57480000000007,367.0,3,1,0,0,0,0
1388.341548,2404,122.129128,12,0.0,226,38,11,396.09000000000003,4042.0,11,0,2,2,2,4
345.626041,793,124.095409,6,0.0,49,11,3,160.34799999999998,1031.0,6,0,2,1,1,0
-16.660739,229,124.695246,3,0.0,6,0,0,103.71200000000002,42.0,1,0,2,2,1,0
142.922889,603,126.14344,4,0.0,38,5,1,118.97640000000003,609.0,4,0,0,0,0,0
-8.509283,513,151.580852,3,0.0,12,0,0,121.76159999999999,84.0,2,0,3,1,1,0
1.116875,245,152.233075,3,0.0,7,0,0,102.49000000000001,49.0,1,0,3,0,0,0
542.687151,1576,156.085052,6,0.0,108,16,5,121.26348,1755.0,7,0,3,0,0,2
69.84958,584,157.53337,4,0.0,23,2,1,208.50680000000006,487.0,4,0,0,0,0,0
13.232197,456,159.05239,3,0.0,16,0,0,116.11940000000001,197.0,3,0,2,0,0,0
-32.760238,192,159.614444,3,0.0,5,0,0,102.18880000000001,35.0,1,0,2,0,0,0
482.178359,963,162.121117,6,0.0,50,16,5,194.9002,1264.0,6,0,2,1,1,1
11.70092,461,163.283077,3,0.0,13,0,0,104.59560000000002,91.0,2,0,2,0,1,0
438.420563,1269,166.551378,6,0.0,94,11,3,130.714,1431.0,7,0,0,0,0,2
-21.299104,207,167.038139,3,0.0,5,0,0,108.22440000000002,35.0,1,0,0,1,1,0
363.366953,919,169.188657,5,0.0,52,12,4,178.062,1114.0,6,0,0,0,0,2
-15.025592,268,169.832136,3,0.0,8,0,0,114.59840000000003,56.0,2,0,0,1,1,0
-33.756562,99,170.069712,3,0.0,2,0,0,114.59840000000001,14.0,1,0,0,0,0,0
551.994904,1243,173.162073,6,0.0,85,16,5,128.81699999999998,1509.0,7,0,0,1,0,1
42.959119,201,173.738534,2,0.0,6,3,1,101.92,172.0,2,0,0,0,0,0
2.536066,263,174.513723,3,0.0,10,0,0,104.5956,155.0,2,0,0,0,0,0
-18.2155,196,175.029032,3,0.0,5,0,0,114.59840000000003,35.0,1,0,2,1,1,0
-22.254523,246,175.681237,3,0.0,8,0,0,107.5848,56.0,2,0,3,0,0,0
545.232154,1867,180.288475,6,0.0,129,16,5,537.9760000000002,1902.0,7,0,2,0,0,1
5.729971,327,181.115191,3,0.0,10,0,0,110.6312,70.0,2,0,0,0,0,0
-32.656004,238,181.691539,3,0.0,7,0,0,102.18880000000001,49.0,1,0,2,0,0,0
-29.426064,195,182.171326,3,0.0,6,0,0,102.18880000000001,42.0,1,0,2,1,1,0
-12.521731,180,182.620278,3,0.0,5,0,0,102.49000000000001,35.0,1,0,2,1,1,0
-4.303803,248,183.252141,3,0.0,6,0,0,108.86400000000002,42.0,1,0,2,1,2,0
-7.541229,285,184.149221,3,0.0,9,0,0,100.036,63.0,2,0,2,0,0,0
83.134394,470,185.527862,4,0.0,17,2,1,177.78640000000004,445.0,4,0,0,0,0,0
416.288439,1023,187.831907,5,0.0,67,14,4,133.16799999999998,1202.0,6,0,0,0,0,1
76.051219,393,188.761294,4,0.0,11,2,1,139.52720000000002,318.0,3,0,0,0,0,0
2.455699,243,189.350638,3,0.0,8,0,0,102.49000000000002,56.0,2,0,2,0,1,0
506.955191,1050,192.333922,6,0.0,71,16,5,199.71439999999998,1411.0,6,0,2,1,2,2
75.995926,387,193.380749,4,0.0,10,2,1,116.45520000000003,311.0,3,1,0,0,0,0
-5.223951,356,194.381665,3,0.0,12,0,0,130.312,169.0,2,0,3,1,2,0
111.912839,441,195.531687,3,0.0,14,5,2,105.6136,324.0,3,0,2,1,0,1
-23.190632,168,195.98887,3,0.0,5,0,0,101.8504,35.0,1,0,0,0,0,0
1.737095,270,196.733474,3,0.0,7,0,0,107.00240000000002,49.0,1,0,0,0,0,0
78.748993,541,198.212188,4,0.0,17,2,1,189.83760000000004,360.0,3,0,0,0,0,0
266.20041,502,199.443205,4,0.0,23,10,3,118.68520000000002,730.0,5,0,0,0,0,0
51.532396,378,200.469082,4,0.0,15,2,1,209.48480000000006,346.0,3,0,0,0,0,0
-16.621535,250,201.156415,3,0.0,7,0,0,113.62040000000002,49.0,1,0,3,0,0,0
-32.121018,135,201.527783,3,0.0,3,0,0,114.59840000000003,21.0,1,0,2,2,1,0
123.170305,493,202.828227,3,0.0,19,5,2,118.64040000000003,444.0,4,0,0,1,1,1
